,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zipcode,zpid,listing_sub_type.is_newHome,zestimate,listing_sub_type.is_FSBA,listing_sub_type.is_comingSoon,datePriceChanged,group_type,priceChange,priceReduction,priceSuffix,providerListingID,unit,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,listing_sub_type.is_bankOwned
188,2.0,4.0,Rockledge,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0312812040617e3957f339c6bab7d879-p_e.jpg,False,True,False,False,False,False,False,28.263779,1911.0,-80.74801,sqft,7840.8,,599000.0,599000.0,2600.0,False,FL,5837 Indigo Crossing Dr,412830.0,363717000.0,32955,71027271,,590600.0,True,,,,,,,,,,,,,
189,2.0,3.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c526a56ee08b4b5aeb98fd429b77fdff-p_e.jpg,False,True,False,False,False,False,False,28.519304,1898.0,-80.847,acres,1.52,,525000.0,525000.0,2362.0,False,FL,7508 Egret Dr,302120.0,365466000.0,32780,43387009,,517500.0,True,,,,,,,,,,Sun. 1-3pm,True,"[{'open_house_end': 1707692400000, 'open_house_start': 1707685200000}]",
190,2.0,2.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2d506591db601698a85f43e7ba78c2f9-p_e.jpg,False,True,False,False,False,False,False,28.5241,480.0,-80.86978,sqft,3484.8,,249000.0,249000.0,1300.0,False,FL,83 Sunset Dr,161700.0,365466000.0,32780,43387240,,246900.0,True,,,,,,,,,,,,,
191,4.0,4.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/737b7692b278b47b230d0b8aac1b9e9a-p_e.jpg,False,True,False,True,False,False,False,28.218119,2498.0,-80.725685,,,BUILDER_PLAN,598900.0,598900.0,3999.0,False,FL,"Avila Plan, Reeling Park",,387313000.0,32940,2078530293,True,582100.0,,,1693033200000.0,BUILDER_COMMUNITY,3000.0,,+,24948941,# 9X9CWW,,,,,
192,1.0,2.0,Mims,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e922d56c5d5437072cd9638bdffe166a-p_e.jpg,False,True,False,False,False,False,False,28.663235,1008.0,-80.84475,acres,0.51,,335000.0,335000.0,,False,FL,2392 Taylor St,66030.0,391670000.0,32754,43371566,,,True,,,,,,,,,,,,,
193,3.0,4.0,Cocoa,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4ce3ab8d7343e44280e242681f2b5408-p_e.jpg,False,True,False,True,False,False,False,28.462404,2427.0,-80.80395,,,BUILDER_PLAN,430900.0,430900.0,2981.0,False,FL,"Sierra Plan, Port St. John",,395101000.0,32927,2082764672,True,420600.0,,,1705132800000.0,BUILDER_COMMUNITY,5000.0,,+,30096,# 1Z60B5,,,,,
194,2.0,2.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c1fbaaa7779ec687087eccd6337a6eff-p_e.jpg,False,True,False,False,False,False,False,28.032217,888.0,-80.689926,sqft,10018.8,,254900.0,254900.0,1550.0,False,FL,277 Emerson Dr NW,178540.0,398471000.0,32907,43480935,,238200.0,,True,,,,,,,,,,,,
195,3.0,4.0,West Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/16506f1e3634da5df7576f53dac01017-p_e.jpg,False,True,False,False,False,False,False,28.05329,2191.0,-80.69462,sqft,8712.0,,469000.0,469000.0,2526.0,False,FL,4208 Alligator Flag Cir,396960.0,403720000.0,32904,251163313,,465500.0,True,,,,,,,,,,Sun. 12-2pm,True,"[{'open_house_end': 1707688800000, 'open_house_start': 1707681600000}]",
196,2.0,3.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/057069efad60cf72fddae4954b054335-p_e.jpg,False,True,False,False,False,False,False,28.258823,1765.0,-80.70916,sqft,7405.2,,435000.0,435000.0,,False,FL,1505 Boca Rio Dr,323690.0,412253000.0,32940,66692263,,,,True,,,,,,,,,,,,
197,2.0,4.0,Satellite Beach,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/97a8d19e8aeb8f32e1ba4f92c7c0ff9d-p_e.jpg,False,True,False,False,False,False,False,28.184477,2282.0,-80.60944,sqft,10018.8,,739900.0,739900.0,4060.0,False,FL,680 S Hedgecock Sq,530540.0,412780000.0,32937,43451729,,734500.0,True,,,,,,,,,,,,,
198,2.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d8829f9b646cde6247f08906e25ac69e-p_e.jpg,False,True,False,False,False,False,False,27.93307,1820.0,-80.67635,acres,0.27,BUILDER_SPEC,375150.0,375150.0,1959.0,False,FL,201 Olin Rd,35000.0,418202000.0,32908,339804592,True,,,,1706860800000.0,,23000.0,,,,,,,,,
199,2.0,3.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/09326682c309906b19fe79683bf34c09-p_e.jpg,False,True,False,False,False,False,False,28.617538,1074.0,-80.81449,sqft,6969.6,,249900.0,249900.0,1599.0,False,FL,203 N De Leon Ave,119630.0,421950000.0,32796,43376369,,245200.0,True,,,,,,,,,,,,,
200,2.0,3.0,Cocoa,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a179c33e450f04f48269aa019ee6c51c-p_e.jpg,False,True,False,False,False,False,False,28.370892,1578.0,-80.77198,acres,10454.0,,335000.0,335000.0,,False,FL,2508 Terri Ln,38320.0,423672000.0,32926,43402178,,,True,,,,,,,,,,,,,
201,4.0,4.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9aaa9870a0439c6ab288b0cbeb5be8e1-p_e.jpg,False,True,False,False,False,False,False,28.16577,2841.0,-80.686806,acres,1.01,,875000.0,875000.0,4210.0,False,FL,3660 Brennan Dr,566020.0,424675000.0,32934,43453510,,863600.0,True,,,,,,,,,,,,,
202,2.0,3.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5e5426ffd9dbe0a4e3d9a6267cc64f82-p_e.jpg,False,True,False,False,False,False,False,27.994225,2106.0,-80.63907,acres,0.31,,368000.0,368000.0,2199.0,False,FL,1187 Cordova St SE,294220.0,424675000.0,32909,66703848,,365700.0,True,,,,,,,,,,,,,
203,2.0,3.0,Titusville,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0133eb12c1b324b64f5489f216bb2523-p_e.jpg,False,True,False,False,False,False,False,28.567587,1219.0,-80.812935,sqft,7405.2,,265000.0,265000.0,1794.0,False,FL,933 Hunter Park Pl,180120.0,425240000.0,32780,43384023,,261400.0,True,,,,,,,,,,,,,
204,2.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1947513c04d784fb56d4b5474c5aafb9-p_e.jpg,False,True,False,False,False,False,False,27.91907,1821.0,-80.67,sqft,10018.8,,329900.0,329900.0,1724.0,False,FL,3001 Flanders Ave SE,25000.0,426134000.0,32909,338575341,,323600.0,True,,,,,,,,,,,,,
205,3.0,4.0,Rockledge,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/73c9c0fcd80aae4eb1fbfc35394ce6fe-p_e.jpg,False,True,False,False,False,False,False,28.270899,2535.0,-80.742355,acres,0.25,,889900.0,889900.0,4816.0,False,FL,3261 Thurloe Dr,676570.0,426309000.0,32955,84637044,,879200.0,True,,,,,,,,,,Sun. 11am-2pm,True,"[{'open_house_end': 1707688800000, 'open_house_start': 1707678000000}]",
206,2.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c4cb1eac0aa007f390a4002d48ccc38e-p_e.jpg,False,True,False,False,False,False,False,27.914509,1821.0,-80.6563,sqft,10018.8,,329900.0,329900.0,1643.0,False,FL,589 Hallmark St SE,25000.0,426830000.0,32909,338575339,,323600.0,True,,,,,,,,,,,,,
207,2.0,6.0,Cocoa,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/853ac1966f7db8234e47b0599288dcc2-p_e.jpg,False,True,False,False,False,False,False,28.353512,1978.0,-80.78882,sqft,6098.4,,300000.0,300000.0,1999.0,False,FL,515 A Ln,139080.0,429009000.0,32926,54604181,,294000.0,True,,,,,,,,,,,,,
208,4.0,4.0,Melbourne,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b916e12f5a8c7b41efcb922d43b2d7e1-p_e.jpg,False,True,False,False,False,False,False,28.253183,3422.0,-80.74412,,,,975000.0,975000.0,5505.0,False,FL,3228 Cortona Dr,710740.0,429530000.0,32940,104077224,,965500.0,True,,,,,,,,,,,,,
209,2.0,3.0,Cocoa,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/14cea7a3cf911478c7a848bfaff2cdf2-p_e.jpg,False,True,False,False,False,False,False,28.425941,1780.0,-80.76232,sqft,5662.8,BUILDER_SPEC,372000.0,372000.0,,False,FL,826 Lantana St,,430058000.0,32926,2052921173,True,,,,,,,,,,,,,,,
210,2.0,4.0,Palm Bay,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/81f3f20acec0488a35f316469c44e836-p_e.jpg,False,True,False,False,False,False,False,27.914515,1821.0,-80.66317,sqft,10018.8,,329900.0,329900.0,1647.0,False,FL,415 Hallmark St SE,25000.0,431448000.0,32909,104121745,,323400.0,True,,,,,,,,,,,,,
211,2.0,3.0,Cocoa,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c0ecb9a2f3808ffe840288a9796d283b-p_e.jpg,False,True,False,False,False,False,False,28.480707,1409.0,-80.81837,sqft,10454.4,,285000.0,285000.0,2097.0,False,FL,5680 Hemsing St,240120.0,433560000.0,32927,43390671,,280400.0,True,,,,,,,,,,,,,
212,1.0,2.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0ee3a451a99e36fdede5ba0981ad3d52-p_e.jpg,False,True,False,False,False,False,False,27.99525,1098.0,-80.66268,sqft,10018.8,,235000.0,235000.0,1749.0,False,FL,219 Eldron Blvd SE,156110.0,434707000.0,32909,43512120,,233200.0,True,,,,,,,,,,,,,
213,2.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/494089adf0e89671bd9f3ceeccfb8114-p_e.jpg,False,True,False,False,False,False,False,28.118626,1300.0,-80.62617,acres,0.25,,400000.0,400000.0,1798.0,False,FL,710 Orange Blossom Dr,245590.0,436289000.0,32935,43472908,,391000.0,True,,,,,,,,,,,,,
214,3.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bb28e615bc1845c555684d8f6a2e281b-p_e.jpg,False,True,False,False,False,False,False,28.008005,2663.0,-80.64733,sqft,10018.8,,525000.0,525000.0,2650.0,False,FL,818 Boeing St NE,330490.0,436875000.0,32907,80769187,,517100.0,True,,1704355200000.0,,-5000.0,"$5,000 (Jan 4)",,,,,,,,
215,3.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/627b08c1a3b37addb9d2c7af4d5be68d-p_e.jpg,False,True,False,False,False,False,False,27.959984,2081.0,-80.6431,sqft,10018.8,BUILDER_SPEC,379900.0,379900.0,1537.0,False,FL,1548 Ranger Rd SE,33000.0,438457000.0,32909,104129803,True,373500.0,,,,,,,,,,,,,,
216,2.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5fe9835098435a5cfbdabbd46a6ffb4f-p_e.jpg,False,True,False,False,False,False,False,27.911541,1821.0,-80.66388,sqft,10018.8,,329900.0,329900.0,1937.0,False,FL,372 Fifer St SE,25000.0,439442000.0,32909,104101220,,326100.0,True,,,,,,,,,,,,,
217,2.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/429d00748f291a7fb24afb51d64aa8d9-p_e.jpg,False,True,False,False,False,False,False,27.940573,1918.0,-80.64597,sqft,6969.6,,389900.0,389900.0,,False,FL,563 Old Country Rd S,,440336000.0,32909,2052924608,,,True,,,,,,,,,,,,,
218,4.0,2.0,Melbourne Beach,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/beb7f49d37ab0e149a9ef40023ce3cc2-p_e.jpg,False,True,False,False,False,False,False,27.964674,2510.0,-80.51036,acres,0.61,,2690000.0,2690000.0,,False,FL,5805 S Highway A1a,,440859000.0,32951,2052924744,,,,True,,,,,,,,,,,,
219,1.0,3.0,Titusville,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/daf84bbe68e9ca1b428f9b56109f4913-p_e.jpg,False,True,False,False,False,False,False,28.617987,1040.0,-80.857704,sqft,7405.2,,246800.0,246800.0,,False,FL,290 Lakeview Ave #X,,441384000.0,32796,2052924880,,,,True,,,,,,,# X,,,,,
220,2.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/53a39f59f91da53387e47145d6927939-p_e.jpg,False,True,False,False,False,False,False,28.246113,1672.0,-80.74734,sqft,6098.4,,450000.0,450000.0,2999.0,False,FL,6199 Van Ness Dr,368370.0,442601000.0,32940,123860808,,430000.0,,True,,,,,,,,,,,,
221,3.0,4.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9fe1854bb7045e66f873b02d8ee15b6e-p_e.jpg,False,True,False,False,False,False,False,28.205488,2469.0,-80.72688,acres,0.31,,775000.0,775000.0,,False,FL,2055 Trift Bridge Cir,465100.0,443788000.0,32940,247228527,,,True,,1706256000000.0,,-20000.0,"$20,000 (Jan 26)",,,,,,,,
222,2.0,3.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/84cc94422e3462d6367a9bec2b55bcf3-p_e.jpg,False,True,False,False,False,False,False,27.955921,1232.0,-80.636986,sqft,10018.8,,285000.0,285000.0,1800.0,False,FL,1248 Wabash Rd SE,207830.0,444828000.0,32909,43514291,,280200.0,,True,,,,,,,,,,,,
223,2.0,4.0,Satellite Beach,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/26890631dcbd9e4492c59daa6dec3941-p_e.jpg,False,True,False,False,False,False,False,28.201607,1594.0,-80.60529,sqft,7840.8,,549900.0,549900.0,2995.0,False,FL,349 W Arlington St,411730.0,447049000.0,32937,43448822,,,True,,1706860800000.0,,-10000.0,"$10,000 (Feb 2)",,,,,,,,
224,3.0,3.0,Micco,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cfa554e3227915b474021433ed43b116-p_e.jpg,False,True,False,False,False,False,False,27.866467,1204.0,-80.49368,sqft,7841.0,,899000.0,899000.0,,False,FL,8855 Highway 1,441740.0,448090000.0,32976,60322758,,,True,,,,,,,,,,,,,
225,3.0,3.0,Sebastian,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cfa554e3227915b474021433ed43b116-p_e.jpg,False,True,False,False,False,False,False,27.866467,1932.0,-80.49368,sqft,10018.8,,899000.0,899000.0,,False,FL,8855 Us Highway 1,,448422000.0,32976,2069019721,,,True,,,,,,,,,,,,,
226,2.0,3.0,Titusville,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9ffd7b7dc2a2b91acde191cd627d2d2e-p_e.jpg,False,True,False,False,False,False,False,28.565243,1836.0,-80.8065,sqft,10454.4,,370000.0,370000.0,2100.0,False,FL,4260 Alpine Ln,91800.0,449688000.0,32780,43383953,,361600.0,True,,,,,,,,,,,,,
227,3.0,3.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/75fc723b1f98627609cff19396236c4e-p_e.jpg,False,True,False,False,False,False,False,28.015469,2380.0,-80.62851,acres,0.36,,399900.0,399900.0,2522.0,False,FL,741 Montclair Rd NE,316690.0,450217000.0,32905,43499407,,394200.0,True,,,,,,,,,,,,,
228,2.0,4.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/155a88cd3ab51c37973bf54a526e1824-p_e.jpg,False,True,False,False,False,False,False,28.253988,2052.0,-80.69665,sqft,6534.0,,469900.0,469900.0,2507.0,False,FL,1415 Hill Ave,368000.0,452942000.0,32940,43439718,,462800.0,True,,,,,,,,,1.0,,,,
229,4.0,3.0,Cocoa,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/35dfd474fce1b49d59066e53d20399c6-p_e.jpg,False,True,False,False,False,False,False,28.403587,1643.0,-80.7787,acres,0.25,,373000.0,373000.0,2177.0,False,FL,3490 Craggy Bluff Pl,255490.0,455095000.0,32926,43400583,,368100.0,,True,,,,,,,,,,,,
230,2.0,3.0,Grant,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f721354fa8548e959239aa3ed9b337f-p_e.jpg,False,True,False,True,False,False,False,27.8954,1756.0,-80.51233,,,BUILDER_PLAN,336990.0,336990.0,2314.0,False,FL,"Eastham Plan, Crystal Bay",,464885000.0,32949,2067275705,True,332400.0,,,1696230000000.0,BUILDER_COMMUNITY,5000.0,,+,29368237,# K65SI0,,,,,
231,2.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b84e830db51c3526c29d1ca4033c3be8-p_e.jpg,False,True,False,False,False,False,False,27.958496,1865.0,-80.67247,sqft,7405.2,,314500.0,314500.0,2100.0,False,FL,1708 La Maderia Dr SW,254210.0,478258000.0,32908,71027726,,313400.0,True,,,,,,,,,,,,,
232,2.0,3.0,Cocoa,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ec619bc9579709e4a09fefe4fe9f6219-p_e.jpg,False,True,False,True,False,False,False,28.462404,1856.0,-80.80395,,,BUILDER_PLAN,410900.0,410900.0,2299.0,False,FL,"Clearwater Plan, Port St. John",,481784000.0,32927,2080144512,True,401400.0,,,1705132800000.0,BUILDER_COMMUNITY,5000.0,,+,30096,# DIZTJ6,,,,,
233,5.0,6.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d99f31a3604d34aaaf96404d9076075b-p_e.jpg,False,True,False,False,False,False,False,28.002508,3926.0,-80.68617,,,,725000.0,725000.0,2738.0,False,FL,184 Massini Ave NW,462580.0,492144000.0,32907,71023385,,720900.0,True,,,,,,,,,,,,,
234,6.0,7.0,Grant Valkaria,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/523be8cdf95e56d81a44c6f31bdebae8-p_e.jpg,False,True,False,False,False,False,False,27.961697,5013.0,-80.59103,acres,2.58,,1499000.0,1499000.0,8544.0,False,FL,3640 Corey Rd,980830.0,492691000.0,32950,241520922,,1482600.0,True,,,,,,,,,,,,,
235,2.0,3.0,Rockledge,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a50025eae4831f7e62c66aa2284b5d8c-p_e.jpg,False,True,False,False,False,False,False,28.312267,1308.0,-80.73005,sqft,9147.6,,329000.0,329000.0,,False,FL,867 Levitt Pkwy,239770.0,493271000.0,32955,43431160,,,,True,,,,,,,,,,,,
236,3.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3cba410688d13ef3af86f48444c57960-p_e.jpg,False,True,False,False,False,False,False,28.13354,2023.0,-80.58629,sqft,3484.8,,649900.0,649900.0,3410.0,False,FL,3053 Jacobaeus Ln,474860.0,496401000.0,32903,54615085,,644000.0,True,,,,,,,,,,,,,
237,2.0,4.0,Indialantic,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b4bee58d2c91f4b6eefb24e667624f90-p_e.jpg,False,True,False,False,False,False,False,28.10132,1419.0,-80.57122,sqft,7405.2,,525000.0,525000.0,3069.0,False,FL,138 Washington Ave,321290.0,501921000.0,32903,43476674,,518500.0,True,,1707120000000.0,,-25000.0,"$25,000 (Feb 5)",,,,,,,,
238,3.0,3.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3cc8744cb213bc55593c0555a3e27fe2-p_e.jpg,False,True,False,False,False,False,False,28.018208,1880.0,-80.736046,sqft,5227.2,BUILDER_SPEC,413420.0,413420.0,,False,FL,2273 Antarus Dr NW,,502508000.0,32907,2052932532,True,,,,,,,,,,,,,,,
239,3.0,3.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3cc8744cb213bc55593c0555a3e27fe2-p_e.jpg,False,True,False,True,False,False,False,28.018473,1880.0,-80.735855,sqft,5662.8,BUILDER_SPEC,405940.0,405940.0,,False,FL,2272 Antarus Dr NW,,502926000.0,32907,2052944390,True,,,,,,,,,30003588,,,,,,
240,2.0,4.0,Palm Bay,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fa0615bd28ccfe74025ee931df060877-p_e.jpg,False,True,False,True,False,False,False,28.01105,1679.0,-80.7065,,,BUILDER_PLAN,329900.0,329900.0,1999.0,False,FL,"The Lilly Plan, Palm Bay",,503815000.0,32907,2053898634,True,326600.0,,,,BUILDER_COMMUNITY,,,+,29354155,# 2BJSFK,,,,,
241,2.0,2.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f6bbba0497dbc1154beb951ea1b5394-p_e.jpg,False,True,False,False,False,False,False,28.151817,1068.0,-80.65497,sqft,8276.4,,359950.0,359950.0,1831.0,False,FL,2748 Player Cir S,242130.0,504150000.0,32935,43462449,,274000.0,,True,,,,,,,,,,,,
242,2.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2bf3f012088b2e0a67302d48ad83f1fd-p_e.jpg,False,True,False,False,False,False,False,28.153048,1292.0,-80.6467,sqft,8276.4,,339900.0,339900.0,2100.0,False,FL,2748 Maderia Cir,249720.0,505406000.0,32935,52397075,,331400.0,True,,,,,,,,,,,,,
243,2.0,3.0,Merritt Island,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/52d00590b198f7d168ae3c7bd3baf3d9-p_e.jpg,False,True,False,False,False,False,False,28.461594,2302.0,-80.71788,acres,3.43,,1400000.0,1400000.0,,False,FL,5775 N Tropical Trl,764890.0,505973000.0,32953,153609494,,,True,,,,,,,,,,,,,
244,2.0,4.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/38ef3ba95876cc227e9727555dbeccbb-p_e.jpg,False,True,False,False,False,False,False,28.134554,1636.0,-80.64537,sqft,7405.2,,300000.0,300000.0,1999.0,False,FL,1530 Windward Dr,218830.0,506969000.0,32935,43467923,,290600.0,True,,,,,,,,,,,,,
245,3.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25b6e19c3601d05850bb9feec3a5fb97-p_e.jpg,False,True,False,True,False,False,False,28.200165,2483.0,-80.74207,,,BUILDER_PLAN,623990.0,623990.0,3999.0,False,FL,"Stellar Plan, Del Webb at Viera",,507423000.0,32940,2058351816,True,607900.0,,,1686898800000.0,BUILDER_COMMUNITY,5000.0,,+,29517665,# 7DJIGP,,,,,
246,2.0,4.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/439cc7fd4054926d96ec7a6dcbf497ed-p_e.jpg,False,True,False,False,False,False,False,28.13323,1482.0,-80.662605,sqft,8712.0,,340000.0,340000.0,2169.0,False,FL,1617 Arnold Dr,216620.0,507657000.0,32935,43468816,,330100.0,True,,,,,,,,,,,,,
247,2.0,3.0,Titusville,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8a9247164d803a14874a48b87f511408-p_e.jpg,False,True,False,False,False,False,False,28.528147,1806.0,-80.82506,acres,3.67,,750000.0,750000.0,2199.0,False,FL,6298 Sleepyhollow Dr,537480.0,508369000.0,32780,43386690,,601600.0,,True,,,,,,,,,,,,
248,6.0,5.0,Merritt Island,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/51fda680862d3868afff9d4494223234-p_e.jpg,False,True,False,False,False,False,False,28.32512,5628.0,-80.65852,acres,0.8699999999999999,,4495000.0,4495000.0,10498.0,False,FL,1840 Harbor Point Dr,1409450.0,508369000.0,32952,43435994,,1816900.0,,True,,,,,,,,,,,,
249,2.0,3.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a451a63fd5c4708d336cdee213f5ed0a-p_e.jpg,False,True,False,False,False,False,False,28.051968,1895.0,-80.64583,acres,0.37,,430000.0,430000.0,2600.0,False,FL,1378 York Cir,335540.0,509282000.0,32904,43494243,,426700.0,True,,,,,,,,,,,,,
250,2.0,4.0,Melbourne,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ad2966bf3a44a012fbe13d69a764a0fd-p_e.jpg,False,True,False,False,False,False,False,28.124071,1312.0,-80.66355,sqft,7840.8,,294900.0,294900.0,1920.0,False,FL,2524 Boyd Ave,209010.0,511239000.0,32935,43469460,,287600.0,True,,,,,,,,,,,,,
