,zpid,homeType,homeStatus,dateSoldString,daysOnZillow,priceOutlier,price,streetAddress,zipcode,yearBuilt,bathrooms,bedrooms,livingAreaValue,livingAreaUnits,lotAreaValue,lotAreaUnits,zestimate,latitude,longitude,favoriteCount,pageViewCount,newConstructionType,resoFacts.associationFee,listingSubType.isForeclosure,resoFacts.isSeniorCommunity,resoFacts.propertySubType,hdpUrl,taxAssessedValue,cityId,rentZestimate,restimateHighPercent,restimateLowPercent,mortgageRates.thirtyYearFixedRate,mortgageRates.fifteenYearFixedRate,mortgageRates.arm5Rate,resoFacts.garageSpaces,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasGarage,resoFacts.hasPrivatePool,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.taxAnnualAmount,resoFacts.waterViewYN,price/sqft,schoolMaxRating,schoolMinDistance
39,43385594,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,250000.0,2185 Kansas St,32780,1979,2.0,3.0,1560.0,Square Feet,8712.0,Square Feet,250100.0,28.552906,-80.82657,1.0,126.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2185-Kansas-St-Titusville-FL-32780/43385594_zpid/,245110.0,7433.0,1994.0,8.0,7.0,6.068,5.904,5.783,2.0,True,False,False,False,True,False,False,True,False,619.0,False,160.25641025641025,4.0,1.2
40,43394052,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,240000.0,4291 Ponds Dr,32927,1982,2.0,3.0,1248.0,Square Feet,10018.8,Square Feet,240100.0,28.47163,-80.7913,2.0,66.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4291-Ponds-Dr-Cocoa-FL-32927/43394052_zpid/,202490.0,10889.0,1947.0,11.0,7.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,True,False,1029.0,False,192.30769230769232,5.0,0.6
41,43402419,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,237500.0,2511 Stratford Dr,32926,1961,2.0,4.0,1576.0,Square Feet,7840.8,Square Feet,237500.0,28.36387,-80.77295,0.0,66.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2511-Stratford-Dr-Cocoa-FL-32926/43402419_zpid/,140580.0,10889.0,1993.0,5.0,12.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,False,False,1615.0,False,150.6979695431472,3.0,1.4
42,43412505,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,198000.0,1017 Montclair Rd,32922,1961,1.0,3.0,872.0,Square Feet,9148.0,Square Feet,198100.0,28.371056,-80.75069,2.0,65.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1017-Montclair-Rd-Cocoa-FL-32922/43412505_zpid/,99970.0,10889.0,1494.0,14.0,23.0,6.068,5.904,5.783,0.0,False,False,False,False,False,True,False,False,False,1457.0,False,227.06422018348624,2.0,1.2
43,43486845,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,205000.0,1621 S Apollo Blvd,32901,1957,2.0,2.0,1441.0,Square Feet,5662.8,Square Feet,205100.0,28.08274,-80.61727,4.0,136.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1621-S-Apollo-Blvd-Melbourne-FL-32901/43486845_zpid/,210090.0,19307.0,1999.0,13.0,10.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,1706.0,False,142.26231783483692,5.0,0.6
44,43488666,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,78,1,161000.0,235 Bossieux Blvd,32904,1954,2.0,3.0,1424.0,Square Feet,10454.0,Square Feet,161000.0,28.074842,-80.666275,3.0,76.0,False,0.0,False,False,nan,www.zillow.com/homedetails/235-Bossieux-Blvd-West-Melbourne-FL-32904/43488666_zpid/,192210.0,14563.0,1999.0,17.0,10.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,True,False,2900.0,False,113.06179775280899,5.0,0.8
45,43496622,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,180000.0,921 Burn Dr NE,32905,1973,2.0,4.0,1316.0,Square Feet,9583.0,Square Feet,257400.0,28.019571,-80.5758,0.0,67.0,False,0.0,False,False,nan,www.zillow.com/homedetails/921-Burn-Dr-NE-Palm-Bay-FL-32905/43496622_zpid/,215480.0,53787.0,1867.0,7.0,9.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3451.0,False,136.77811550151975,3.0,3.2
46,43502523,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,247500.0,851 Forest St NE,32907,1980,2.0,3.0,1347.0,Square Feet,10018.8,Square Feet,247600.0,28.006842,-80.647095,30.0,458.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/851-Forest-St-NE-Palm-Bay-FL-32907/43502523_zpid/,232210.0,53787.0,1895.0,8.0,8.0,6.068,5.904,5.783,2.0,True,False,False,False,True,True,False,True,False,650.0,False,183.74164810690422,5.0,1.3
47,52525085,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-31,14,0,180000.0,1014 Hooper Ave NE,32905,1980,2.0,3.0,1315.0,Square Feet,11999.999999999998,Square Feet,277900.0,28.0234,-80.62691,1.0,40.0,False,0.0,False,False,Detached Home,www.zillow.com/homedetails/1014-Hooper-Ave-NE-Palm-Bay-FL-32905/52525085_zpid/,229600.0,53787.0,1949.0,8.0,10.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3796.0,False,136.88212927756655,4.0,1.8
48,43371508,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-30,15,0,55000.0,2559 Harry T Moore Ave,32754,1957,1.0,2.0,748.0,Square Feet,4791.0,Square Feet,97300.0,28.668121,-80.84019,0.0,26.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2559-Harry-T-Moore-Ave-Mims-FL-32754/43371508_zpid/,60240.0,25911.0,1229.0,21.0,15.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,False,False,False,1044.0,False,73.52941176470588,5.0,0.4
49,43410833,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-30,15,0,235000.0,1040 Butia St,32953,1964,2.0,4.0,1675.0,Square Feet,7405.0,Square Feet,297500.0,28.374895,-80.70222,0.0,8.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1040-Butia-St-Merritt-Island-FL-32953/43410833_zpid/,271760.0,39760.0,2600.0,15.0,15.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3296.0,False,140.29850746268656,4.0,0.9
50,43469860,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-30,15,0,172000.0,2695 Kefauver St,32935,1964,2.0,4.0,1320.0,Square Feet,8276.0,Square Feet,172200.0,28.125784,-80.66682,1.0,61.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2695-Kefauver-St-Melbourne-FL-32935/43469860_zpid/,188340.0,19307.0,2050.0,12.0,7.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,True,True,False,518.0,False,130.3030303030303,4.0,1.2
51,43511666,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-30,15,1,136000.0,1141 Flagami Rd SE,32909,1999,2.0,3.0,1404.0,Square Feet,21343.999999999996,Square Feet,286300.0,27.989408,-80.639404,1.0,6.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1141-Flagami-Rd-SE-Palm-Bay-FL-32909/43511666_zpid/,283050.0,53787.0,2103.0,13.0,13.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,771.0,False,96.86609686609687,4.0,1.2
52,54604495,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-30,15,0,220000.0,2165 Emerald Ct,32953,1968,2.0,3.0,1242.0,Square Feet,10018.0,Square Feet,220200.0,28.39584,-80.70338,0.0,18.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2165-Emerald-Ct-Merritt-Island-FL-32953/54604495_zpid/,267090.0,39760.0,2100.0,19.0,10.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3383.0,False,177.13365539452496,9.0,1.2
53,43388772,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-29,16,0,190800.0,935 Elkcam Blvd,32927,1965,2.0,3.0,1092.0,Square Feet,7405.0,Square Feet,190800.0,28.483292,-80.7791,1.0,40.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/935-Elkcam-Blvd-Cocoa-FL-32927/43388772_zpid/,155000.0,10889.0,1829.0,8.0,6.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,621.0,False,174.72527472527472,8.0,1.1
54,43410912,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-29,16,0,200000.0,870 Sandgate St,32953,1965,2.0,4.0,1396.0,Square Feet,9583.0,Square Feet,277200.0,28.37171,-80.70795,0.0,33.0,False,0.0,False,False,nan,www.zillow.com/homedetails/870-Sandgate-St-Merritt-Island-FL-32953/43410912_zpid/,268090.0,39760.0,2184.0,18.0,12.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3674.0,False,143.26647564469914,4.0,0.7
55,54615931,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-29,16,0,75000.0,1001 W Eau Gallie Blvd APT 203,32935,1980,1.5,1.0,828.0,Square Feet,2178.0,Square Feet,143200.0,28.127867,-80.634544,0.0,14.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1001-W-Eau-Gallie-Blvd-APT-203-Melbourne-FL-32935/54615931_zpid/,130340.0,19307.0,1400.0,14.0,8.0,5.99,5.958,6.562,0.0,False,True,False,False,False,False,False,False,False,287.0,False,90.57971014492753,4.0,1.2
56,84635341,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-29,16,1,80000.0,2241 Angel Rd SE,32909,2007,3.0,3.0,2272.0,Square Feet,10018.0,Square Feet,336000.0,27.939253,-80.62813,0.0,14.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2241-Angel-Rd-SE-Palm-Bay-FL-32909/84635341_zpid/,357500.0,53787.0,2500.0,9.0,14.0,5.99,5.958,6.562,0.0,False,True,False,False,False,False,False,False,False,6185.0,False,35.2112676056338,6.0,2.1
57,43370510,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,0,220000.0,3530 Brevard Rd,32754,1984,2.0,3.0,1170.0,Square Feet,44866.8,Square Feet,234300.0,28.696934,-80.85552,3.0,159.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3530-Brevard-Rd-Mims-FL-32754/43370510_zpid/,178770.0,25911.0,2050.0,16.0,15.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,2656.0,False,188.03418803418805,7.0,0.4
58,43371525,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,0,164900.0,2681 Orange Ave,32754,1959,1.0,2.0,592.0,Square Feet,7405.2,Square Feet,164900.0,28.671465,-80.84126,0.0,49.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2681-Orange-Ave-Mims-FL-32754/43371525_zpid/,70360.0,25911.0,1200.0,25.0,12.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,True,False,1075.0,False,278.5472972972973,7.0,2.4
59,43380779,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,0,250000.0,1505 Littler Dr,32780,1966,2.0,3.0,1542.0,Square Feet,7840.8,Square Feet,250300.0,28.576912,-80.81972,1.0,144.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1505-Littler-Dr-Titusville-FL-32780/43380779_zpid/,193470.0,7433.0,1931.0,12.0,8.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,1877.0,False,162.12710765239947,6.0,0.5
60,43414464,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,0,189900.0,118 Explorer St,32922,1959,1.0,3.0,864.0,Square Feet,7405.2,Square Feet,190000.0,28.353867,-80.747765,0.0,45.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/118-Explorer-St-Cocoa-FL-32922/43414464_zpid/,121940.0,10889.0,1270.0,29.0,17.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,True,False,2151.0,False,219.79166666666666,3.0,0.8
61,43477589,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,1,78000.0,2295 Wood St,32904,1959,1.0,1.0,520.0,Square Feet,6969.0,Square Feet,40700.0,28.07313,-80.68582,0.0,9.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2295-Wood-St-Melbourne-FL-32904/43477589_zpid/,78950.0,19307.0,1350.0,11.0,12.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,False,False,False,1206.0,False,150.0,5.0,1.3
62,43512008,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-26,19,0,226000.0,146 Decordre Rd SE,32909,1981,2.0,2.0,1065.0,Square Feet,10018.8,Square Feet,226100.0,27.996658,-80.66441,1.0,133.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/146-Decordre-Rd-SE-Palm-Bay-FL-32909/43512008_zpid/,209920.0,53787.0,1749.0,5.0,14.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,3364.0,False,212.20657276995306,4.0,0.5
63,43372125,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,240000.0,3741 Ranger St,32796,1985,2.0,3.0,1285.0,Square Feet,7840.8,Square Feet,240000.0,28.645208,-80.859344,0.0,121.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3741-Ranger-St-Titusville-FL-32796/43372125_zpid/,177750.0,7433.0,1813.0,8.0,8.0,6.068,5.904,5.783,2.0,True,False,False,False,True,False,False,False,False,537.0,False,186.7704280155642,3.0,0.8
64,43380400,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,249000.0,231 Narvaez Dr,32780,1964,2.0,4.0,1580.0,Square Feet,9147.6,Square Feet,249300.0,28.574312,-80.80113,1.0,89.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/231-Narvaez-Dr-Titusville-FL-32780/43380400_zpid/,145430.0,7433.0,2043.0,9.0,7.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,False,False,1886.0,False,157.59493670886076,6.0,1.1
65,43394387,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,156000.0,4230 Ponds Dr,32927,1981,2.0,3.0,1026.0,Square Feet,10454.0,Square Feet,234500.0,28.473097,-80.79183,0.0,29.0,False,0.0,False,False,nan,www.zillow.com/homedetails/4230-Ponds-Dr-Cocoa-FL-32927/43394387_zpid/,184460.0,10889.0,1781.0,17.0,8.0,6.068,5.904,5.783,0.0,False,True,False,False,False,False,False,False,False,2488.0,False,152.046783625731,5.0,0.7
66,43402145,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,146400.0,745 Cox Rd,32926,1974,2.0,3.0,2018.0,Square Feet,40075.00000000001,Square Feet,259200.0,28.368237,-80.7875,0.0,12.0,False,0.0,False,False,nan,www.zillow.com/homedetails/745-Cox-Rd-Cocoa-FL-32926/43402145_zpid/,244260.0,10889.0,2576.0,25.0,17.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,679.0,False,72.54707631318136,3.0,1.7
67,43413838,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,172000.0,2481 Victor Rd,32926,1964,2.0,3.0,1212.0,Square Feet,7840.8,Square Feet,172000.0,28.363901,-80.77032,2.0,79.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2481-Victor-Rd-Cocoa-FL-32926/43413838_zpid/,118390.0,10889.0,1962.0,8.0,7.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,False,False,667.0,False,141.9141914191419,3.0,1.3
68,43456139,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,140000.0,1150 Joyal Dr,32934,1959,1.0,2.0,1228.0,Square Feet,10018.0,Square Feet,181000.0,28.135654,-80.67264,0.0,16.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1150-Joyal-Dr-Melbourne-FL-32934/43456139_zpid/,117370.0,19307.0,1797.0,10.0,12.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,1816.0,False,114.00651465798046,4.0,1.2
69,43504693,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,0,215000.0,424 Foxdall Ave NE,32907,1985,2.0,3.0,1255.0,Square Feet,10890.0,Square Feet,215000.0,28.006662,-80.60863,0.0,90.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/424-Foxdall-Ave-NE-Palm-Bay-FL-32907/43504693_zpid/,220150.0,53787.0,1970.0,49.0,8.0,6.068,5.904,5.783,2.0,False,False,True,False,True,False,False,False,False,463.0,False,171.31474103585657,6.0,2.9
70,80769206,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-25,20,1,14100.0,2836 Fitzpatrick Ave SW,32908,2006,2.0,3.0,2006.0,Square Feet,10018.0,Square Feet,207200.0,27.926256,-80.68094,2.0,26.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2836-Fitzpatrick-Ave-SW-Palm-Bay-FL-32908/80769206_zpid/,30990.0,53787.0,2070.0,15.0,10.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,False,False,False,496.0,False,7.028913260219342,7.0,1.3
71,43407021,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-24,21,0,100000.0,2111 Otterbein Ave,32926,1968,1.0,3.0,1081.0,Square Feet,7405.2,Square Feet,138000.0,28.395378,-80.76127,7.0,217.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/2111-Otterbein-Ave-Cocoa-FL-32926/43407021_zpid/,149990.0,10889.0,1797.0,9.0,8.0,5.99,5.958,6.562,0.0,True,False,False,False,False,False,False,False,False,925.0,False,92.50693802035153,4.0,1.1
72,43494202,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-24,21,1,200000.0,1233 York Cir,32904,1984,2.0,3.0,1524.0,Square Feet,14810.399999999996,Square Feet,200000.0,28.052238,-80.64297,9.0,189.0,False,23.0,False,False,Single Family Residence,www.zillow.com/homedetails/1233-York-Cir-Melbourne-FL-32904/43494202_zpid/,279050.0,53787.0,2299.0,22.0,11.0,6.068,5.904,5.783,2.0,True,True,False,False,True,False,False,False,False,1472.0,False,131.23359580052494,5.0,1.5
73,43393692,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,20,0,233200.0,6425 Stillwater Ave,32927,1988,2.0,4.0,1984.0,Square Feet,10019.0,Square Feet,233200.0,28.471148,-80.80201,427.0,8740.0,False,0.0,False,True,Single Family Residence,www.zillow.com/homedetails/6425-Stillwater-Ave-Cocoa-FL-32927/43393692_zpid/,275220.0,10889.0,2394.0,13.0,11.0,5.99,5.958,6.562,2.0,False,False,True,False,True,False,False,False,False,4213.0,False,117.54032258064517,5.0,0.4
74,43408592,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,165000.0,1319 N Fiske Blvd,32922,1956,2.0,3.0,1228.0,Square Feet,9147.6,Square Feet,165000.0,28.375698,-80.74354,5.0,155.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/1319-N-Fiske-Blvd-Cocoa-FL-32922/43408592_zpid/,50250.0,10889.0,1864.0,11.0,11.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,True,False,867.0,True,134.36482084690553,4.0,1.4
75,43414423,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,235000.0,132 Aurora St,32922,1960,2.0,4.0,1460.0,Square Feet,10454.0,Square Feet,235200.0,28.353252,-80.748566,2.0,128.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/132-Aurora-St-Cocoa-FL-32922/43414423_zpid/,141300.0,10889.0,2031.0,11.0,10.0,6.068,5.904,5.783,1.0,False,False,True,False,True,False,False,False,False,2074.0,False,160.95890410958904,3.0,0.8
76,43452216,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,226100.0,469 Wilson Ave,32937,1963,2.0,4.0,17853.0,Square Feet,7840.0,Square Feet,358400.0,28.18086,-80.60198,2.0,338.0,False,0.0,False,False,nan,www.zillow.com/homedetails/469-Wilson-Ave-Satellite-Beach-FL-32937/43452216_zpid/,356440.0,20367.0,4500.0,100.0,36.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,4514.0,False,12.664538172856103,9.0,0.4
77,43497505,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,151100.0,2951 Gemini Ave NE,32905,1969,2.0,3.0,1328.0,Square Feet,7405.0,Square Feet,151100.0,28.014677,-80.582375,1.0,62.0,False,0.0,False,False,nan,www.zillow.com/homedetails/2951-Gemini-Ave-NE-Palm-Bay-FL-32905/43497505_zpid/,183890.0,53787.0,1774.0,6.0,5.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,2866.0,False,113.78012048192771,3.0,3.2
78,43500031,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,245000.0,733 Nevada Dr NE,32907,1987,2.0,3.0,1915.0,Square Feet,22651.2,Square Feet,245000.0,28.016708,-80.64481,1.0,198.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/733-Nevada-Dr-NE-Palm-Bay-FL-32907/43500031_zpid/,293590.0,53787.0,2400.0,17.0,17.0,6.068,5.904,5.783,2.0,True,False,False,False,True,False,True,True,False,4244.0,False,127.9373368146214,5.0,2.7
79,43508909,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,180000.0,180 San Luis St SW,32908,1983,2.0,3.0,896.0,Square Feet,10018.8,Square Feet,180100.0,27.992401,-80.67358,1.0,105.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/180-San-Luis-St-SW-Palm-Bay-FL-32908/43508909_zpid/,166610.0,53787.0,1599.0,9.0,6.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,3076.0,False,200.89285714285714,6.0,0.9
80,43525003,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,1,26300.0,419 Egret Cir,32976,1971,2.0,2.0,759.0,Square Feet,4791.0,Square Feet,26300.0,27.883526,-80.509514,0.0,132.0,False,0.0,False,False,nan,www.zillow.com/homedetails/419-Egret-Cir-Barefoot-Bay-FL-32976/43525003_zpid/,32500.0,19341.0,1500.0,20.0,15.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,False,False,False,1185.0,False,34.65085638998683,6.0,7.3
81,54602725,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,247200.0,1785 Milton St,32780,1964,2.0,3.0,2130.0,Square Feet,7405.0,Square Feet,247400.0,28.562899,-80.82181,0.0,47.0,False,0.0,False,False,nan,www.zillow.com/homedetails/1785-Milton-St-Titusville-FL-32780/54602725_zpid/,227480.0,7433.0,2345.0,9.0,18.0,6.068,5.904,5.783,0.0,False,False,False,False,False,False,False,False,False,3261.0,False,116.05633802816901,6.0,0.5
82,66694251,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-23,22,0,105100.0,855 Atz Rd,32950,2004,3.0,3.0,3010.0,Square Feet,88861.99999999999,Square Feet,237600.0,27.983166,-80.605415,2.0,186.0,False,0.0,False,False,nan,www.zillow.com/homedetails/855-Atz-Rd-Malabar-FL-32950/66694251_zpid/,112200.0,46375.0,2963.0,13.0,18.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,True,False,False,1680.0,False,34.91694352159468,6.0,4.6
83,43376600,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-22,23,0,62200.0,918 Wager Ave,32780,1953,1.0,3.0,864.0,Square Feet,12196.0,Square Feet,106800.0,28.604866,-80.81366,1.0,285.0,False,0.0,False,False,nan,www.zillow.com/homedetails/918-Wager-Ave-Titusville-FL-32780/43376600_zpid/,94350.0,7433.0,1300.0,19.0,12.0,5.99,5.958,6.562,0.0,False,False,False,False,False,False,False,False,False,1282.0,False,71.99074074074075,5.0,2.5
84,43379906,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-22,23,0,173000.0,520 S Sunrise Dr,32780,1964,2.0,3.0,1204.0,Square Feet,7405.0,Square Feet,173000.0,28.584026,-80.80755,0.0,102.0,False,0.0,True,False,Single Family Residence,www.zillow.com/homedetails/520-S-Sunrise-Dr-Titusville-FL-32780/43379906_zpid/,138900.0,7433.0,1794.0,9.0,5.0,6.068,5.904,5.783,1.0,False,False,True,False,True,False,False,False,False,2448.0,False,143.68770764119603,6.0,1.2
85,80777264,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-22,23,0,50000.0,4121 Aiken Ln,32901,2006,2.0,4.0,1773.0,Square Feet,5662.0,Square Feet,50000.0,28.047626,-80.61017,1.0,41.0,False,0.0,False,False,nan,www.zillow.com/homedetails/4121-Aiken-Ln-Melbourne-FL-32901/80777264_zpid/,278050.0,19307.0,2199.0,11.0,11.0,5.99,5.958,6.562,0.0,False,True,False,False,False,False,False,False,False,3153.0,False,28.20078962210942,3.0,1.1
86,84635624,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-22,23,0,250000.0,3174 Metcalf Ave SW,32908,2007,2.0,3.0,1518.0,Square Feet,10018.8,Square Feet,250100.0,27.915472,-80.69543,3.0,60.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3174-Metcalf-Ave-SW-Palm-Bay-FL-32908/84635624_zpid/,223780.0,53787.0,1967.0,8.0,5.0,6.068,5.904,5.783,2.0,True,False,False,False,True,False,False,False,False,3400.0,False,164.69038208168644,7.0,2.4
87,2082094747,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-22,23,0,209000.0,1680 Old Glory Blvd #0,32940,1990,2.0,2.0,1176.0,Square Feet,4791.6,Square Feet,209100.0,28.24983,-80.713,5.0,149.0,False,0.0,False,True,Single Family Residence,www.zillow.com/homedetails/1680-Old-Glory-Blvd-0-Melbourne-FL-32940/2082094747_zpid/,278225.0,19307.0,1749.0,9.0,9.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,0.0,False,177.72108843537416,8.0,2.1
88,43370812,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-19,26,0,220.0,3103 Highway 1,32754,1966,2.0,3.0,1386.0,Square Feet,20908.8,Square Feet,220300.0,28.68502,-80.85351,0.0,138.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/3103-Highway-1-Mims-FL-32754/43370812_zpid/,159860.0,25911.0,2136.0,18.0,13.0,5.99,5.958,6.562,1.0,True,False,False,False,True,False,False,False,False,1359.0,False,0.15873015873015872,7.0,1.2
89,43383332,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-19,26,0,180500.0,4465 Swift Ave,32780,1960,2.0,3.0,1165.0,Square Feet,7840.8,Square Feet,243000.0,28.560892,-80.81559,0.0,72.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4465-Swift-Ave-Titusville-FL-32780/43383332_zpid/,164650.0,7433.0,1834.0,14.0,7.0,6.068,5.904,5.783,1.0,True,False,False,False,True,False,False,False,False,324.0,False,154.93562231759657,6.0,0.6
90,43383376,SINGLE_FAMILY,RECENTLY_SOLD,2024-01-19,26,0,228000.0,4430 Shaw Ave,32780,1960,2.0,3.0,1150.0,Square Feet,7840.8,Square Feet,228200.0,28.56152,-80.81684,1.0,98.0,False,0.0,False,False,Single Family Residence,www.zillow.com/homedetails/4430-Shaw-Ave-Titusville-FL-32780/43383376_zpid/,170190.0,7433.0,1834.0,15.0,10.0,6.068,5.904,5.783,0.0,True,False,False,False,False,False,False,False,False,813.0,False,198.2608695652174,6.0,0.6
